id,rumour,text,reply_to 
552826438798172160,charliehebdo,@jayanthkumarak @cnni Sad sad day,"“@cnni: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says. http://t.co/CjpubYd0Rk”"
544342570151579650,sydneysiege,@life19082492084 Same people pro do sweet all but moan on social media about how terrible everyone else is.. And yes irony burning my end.,@life19082492084 everyone cries how bad it is... Yet public transport is still usual price and no one is whining at them.
544298040652099584,sydneysiege,“@Independent: Up to 20 held hostage in Sydney Lindt Cafe siege http://t.co/nUQefLc4ai http://t.co/pPcEVvtXGz”😔😔😔,Up to 20 held hostage in Sydney Lindt Cafe siege http://t.co/4KisV2PKI5 http://t.co/qIaa63SCQk
500318794862960640,ferguson,@Tom_sveb @spants @rui_xu @flavius217 Not releasing facts about that shooting is also a way to make sure they get good info from witnesses.,@jlpauk @spants @rui_xu @flavius217 and not releasing any facts is a real good way to make sure people pass judgment on the facts they have
544390173551652865,sydneysiege,@carolinemarcus @nswpolice all I want to do is give her a hug. Poor girl. Does bring tears to the eye,"This is shot that captures the #sydneysiege: sheer terror/relief of escaped hostages, incredible work of @nswpolice http://t.co/iCffJZ9NuZ"
500574128609312769,ferguson,@originalgriz @sweetangelface yes but cops only shoot for stealing material things. Not peoples life savings.,"If we shot everyone in the street for stealing, imagine the carnage on Wall St. #mikebrown #ferguson"
555631356286234624,charliehebdo,@RT_com found similar by @hempembassy here:~ http://t.co/5e0AXpCueV entitled: 'Police raid cannabis crops',"DEVELOPING: Police pursuing #CharlieHebdo shooting suspects, helicopters deployed - LIVE FEED: http://t.co/GRxHibEau2 http://t.co/pDlmmCax1B"
500392872856649728,ferguson,@a_man_in_black @andybankertv @FOX2now dude even his parents acknowledge it's him.,@tomman191 @andybankertv @FOX2now Obviously? So he took off his socks in the 5m between the video and getting shot? http://t.co/O8mE7LTuoc
553301531340972032,charliehebdo,@SkyNews I hope they catch these cowards alive so they can face justice.,The #CharlieHebdo attack suspects have reportedly fired shots while robbing a petrol station http://t.co/joSfDCybpI http://t.co/7xQIrb4vbU
544518568633991170,sydneysiege,“@AusNewsNetwork: #BREAKING: At least two people have died following the #SydneySiege. 5 people are being treated by paramedics.” nooooo,#BREAKING: At least two people have died following the #SydneySiege. 5 people are being treated by paramedics.
525049327459504128,ottawashooting,@ChristoferU I definitely hear that and agree 👍,"@cristinaresteve @tsklierenko , everyone is entitled to a opinion , no fight here , you don't know me , I don't know you"
576846509632798720,putinmissing,@andersostlund What are your thoughts on #WhereIsPutin?,Very good on #Putin coup by @CoalsonR: Three Scenarios For A Succession In Russia http://t.co/fotdqxDfEV via @RFERL http://t.co/RdA0giizeb
553513642478813184,charliehebdo,@SkyNewsBreak wow and you were so sure there was no connection despite having no info. Tell us the news not your view as news. Numpties.,Update - AFP: an unnamed police source says the killing of the policewoman in #Paris on Thursday is linked to the #CharlieHebdo attack
500383351828525056,ferguson,@WSJ @tabster_1 So he thought he will pick on this black kid because it was a slow day?,#Ferguson police: Officer involved in fatal shooting of Michael Brown didn't know he was suspect in alleged robbery. http://t.co/L6bieyrz2a
524972452464824320,ottawashooting,"@WSJLive @WSJ Lies and propaganda are traditionally the tools of theocracy, fascism, and totalitarianism.",Canada's parliament building locked down after shooting; at least one guard injured: http://t.co/Nrsnlg2s04 Photo: AP http://t.co/qPXF4IF6aM
500294985376608256,ferguson,@DanteB4u @KatEdmiston The cops can't spin this unlawful shooting try as they may. Police Dept. credibility ruined with Ferguson community.,"Question for #Ferguson police chief? If OFFICER DARREN WILSON was in pursuit of a robbery suspect, why tell kids to get out of the road? LIE"
500348806480035841,ferguson,@CNNVideo wheres the money if he robbed the place looks like a soda in that persons hand😴😴😴😴,New link: #Ferguson police release video they say shows a robbery involving #MichaelBrown: http://t.co/GMDuU33oed http://t.co/RaAWvjcWNu
553587860620996608,charliehebdo,@cnnbrk hopefully the terrorist died a horrible painful tragic death. There is no pride or respect for martyrdom. #pathetic,Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H
544403327459790848,sydneysiege,“@australian: Prime Minister Tony Abbott's statement on the #SydneySiege. Updates: http://t.co/JdOuBIWgOy http://t.co/7PNaXrDndK”,Prime Minister Tony Abbott's statement on the #SydneySiege. Updates: http://t.co/EgWHAnjO35 http://t.co/AGhyN5Qkei
500322805083553792,ferguson,@AkaDimiX @140elect It is.  I'm calling out this shit media every time now.  I had the reaction everyone did when they saw Trayvon's pic.,@DostoevskyShade @140elect like me mistakenly calling an 18 year old a kid is worse than the other 4 points?
525026196451782656,ottawashooting,@CP24 So sad. Too close to home. He's in God's hands now.,BREAKING: A source confirms to CP24 that the deceased soldier in Ottawa is Cpl. Nathan Cirillo. Cirillo was a member of the Hamilton Argylls
500297717432594432,ferguson,@DeuceTony @YourAnonLive @OpFerguson I bet they just typed that up this morning.,@YourAnonLive @OpFerguson no signatures?
500288027705741313,ferguson,This proves what? RT@mashable Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/osYABuPvd7,Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR
553540050676219904,charliehebdo,@AP &gt; Kinda endless rampage n killing spree which occured in front the nose of naives government. The damage hv been done !,"MORE: France: Shooting, hostage-taking at kosher market in Paris; several reported wounded: http://t.co/5300zReVuq"
544333222801186816,sydneysiege,@aprilritchey when it started to appear on M$M the narrative was the same. ..Like say a Script..I mean 'goverMENt press release ..fishy..:(,@RT_com FALSE FLAG OPERATION CIA BLACK OP
500345170295271425,ferguson,Apparently they don't think people can think for themselves. How WRONG they are. Will live to regret it @jaggy123 @walteredwards2 @DanteB4u,@walteredwards2 @MsRock4Ever @DanteB4u To think after all this time a lame-assed story about stolen cigars is going to fly is beyond stupid!
500285795002236928,ferguson,"@JLa_NYC @DIANAZOGA ""Strong armed"" is being used to obfuscate; sounds like the perp was armed, which he wasn't, &amp; the crime was SHOPLIFTING.","@enjen99 @DIANAZOGA oh yes. Clear that something occurred, death still not necessarily the right result."
576807061830287360,putinmissing,@ShaunyNews hey loved those cool utube vids you put together!,Unformed Russian Embassy staff in London have left for Russia  Rumours Putin HAS DIED! http://t.co/zSIV8w6FJ2 via @ShaunyNews #PutinDead?
544294084295147520,sydneysiege,"@SharriMarkson Yeah, Murdoch witch, shut up and watch the blinking lights. You're not a journo, so don't journalise.","According to Seven, this is a picture of the gunman http://t.co/3Zor3gSOSO"
552792826216329217,charliehebdo,Shit ...“@guardian: Eleven dead in shooting at Paris offices of satirical magazine Charlie Hebdo – live updates http://t.co/ENXAuuRuyv”,Eleven dead in shooting at Paris offices of satirical magazine Charlie Hebdo – live updates http://t.co/gOtSqbwROc
500274739537924096,ferguson,@ReutersUS @Reuters they don't have a choice under MO law,Police in #Ferguson plan to release name of officer who shot unarmed teen Michael Brown: http://t.co/oqns3yVfTx http://t.co/9fb09WUtdN
552808280074878979,charliehebdo,@juice_pre @SuzanneCarbone @JulieOMarshall @LePoint I protect my mental health by avoiding videos of atrocities. Seen too many IRL.,@SuzanneCarbone @JulieOMarshall @Colvinius @LePoint https://t.co/Mqm0jWCWYU
544520773567008768,sydneysiege,@Joyce_Karam @eottolenghi Apparently he was out on bail! Some judge has questions to answer.,"Haron Monis,Hostage-taker in #Sydney: Fled #Iran 96,suspect in ex-wife killing,46 sex assaults http://t.co/3caiB9OnFg http://t.co/vfOXjtrGgZ"
553578353349758976,charliehebdo,@AP chicken finally came home too roost... NATO.. started this in Afganistan....,MORE: Official: gunman holding at least five hostages in Paris market has threatened to kill them if police approach: http://t.co/KId3U6zhCK
552808282440859648,charliehebdo,@GDANIELDS @cnnbrk the real problem was letting these moooslims into the free world.ask politicans why we need them .moohammadd bedded MR.ED,"@cnnbrk Western leaders created terrorists with various Arabic ""springs"" by  mercenaries jihadists.It was INEVITABLE to go west."
524975741306298368,ottawashooting,@CP24 good guy with a gun stops bad guy with a gun....,"MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings
http://t.co/3NfiSwTwPt http://t.co/V5tIbCQgj9"
500295397886025729,ferguson,"@species8472xgn @mashable @PDPJ my brother played, I'm familiar with their size","@accordingtoame @mashable @PDPJ Take a look at college football players, roughly same size and maturity (in terms of looking older)."
525009250213326848,ottawashooting,@darrellbricker @ArrogantHair Because people like @SeanOsmar love stealing other people's pics to get RTs.,@JRMarlow @ArrogantHair @SeanOsmar Really? Why would somebody post this without saying that?  Twisted.
581050539003277312,germanwings-crash,@henkvaness Source of info?,Names of pilots rumored to be Patrick Sonderheimer with co-pilot Andreas Lubitz - No formal confirmation yet. #germanwings
500303314106720256,ferguson,@YourAnonLive @FrancoisKilljoy for real.. I buy a box for 15 bucks.,Here's the police report. Somehow #Ferguson cops valued a box of Swishers at nearly $50. Time to stop smokin I guess http://t.co/8ZkvrHkApc
544282085763346432,sydneysiege,@mscott Put the geoblock back on! We can have coverage once they're out. Don't broadcast police movements!,Geoblock lifted on #ABCNews24. Streaming coverage of the Martin Place siege in Sydney here  http://t.co/HvQuvP4SIb.
544278855226122242,sydneysiege,"“@AFP: #BREAKING Hostages held inside Sydney cafe, Islamic flag held up” oh god","#BREAKING Hostages held inside Sydney cafe, Islamic flag held up"
544362143903010816,sydneysiege,@KEEMSTARx dick head it's not confirmed its Jihadist extremists. Don't speculate,ISIS -holding a Cafe hostage in Sydney- forcing Hostages to press ISIS flags against the Windows #DramaAlert HOT! http://t.co/XwXLvvWc76
544298655336136704,sydneysiege,@FoxNews Cover the damn story.,"UPDATE: 13 people being held hostage in #Sydney shop, Opera House evacuated after suspicious package found: reports http://t.co/n4D3yGjso9"
499692380296318976,ferguson,"@larryelder @KLSouth Also, cops need to be held to a higher standard.","@larryelder @KLSouth I don't believe that was his ""point"" at all."
525028433106309121,ottawashooting,"“@Cameron_Gray: #RIPNathanCirillo
: Soldier killed at war memorial identified as Cpl. Nathan Cirillo #OttawaShooting http://t.co/QBkduHjIbe”","#RIPNathanCirillo

RT @globeandmail: Soldier killed at war memorial identified as Cpl. Nathan Cirillo #OttawaShooting http://t.co/uZZqmlctss"
529546994520694784,prince-toronto,@PrinceTaughtMe if you can make it tonight - do it :),"@PrinceMuseum @3RDEYEGIRL I only wish. The Commodore Ballroom is calling Prince's name with Vancouver, he'll be back around… hopefully!"
544320325639364608,sydneysiege,"A bit like Hadley then? 

“@tomsteinfort: Ray Hadley spoke with hostage &amp; could hear the gunman barking orders demanding to go live on air”","Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air"
553584047189159937,charliehebdo,@RAWONE420 @cnni just the Japanese whalers to keep paul Watson away,@cnni Don't they have those machines that shoot loud focused waves at people to get them to submit?
553587589417304065,charliehebdo,@AFP,#BREAKING Charlie Hebdo gunmen's hostage freed and safe after police assault
544343843731034114,sydneysiege,"@JBrockm @DAJSamarasinghe @RT_com 
Stay away from chocolate ;)",@DAJSamarasinghe @RT_com CEO said only 10 employees! Must be a lot of customers. It is good chocolate
500270734934282240,ferguson,@USATODAY  like holding back zombies,"Name of #Ferguson cop is expected to be released by 9 ET, police chief says: http://t.co/NhMsTgfzYi (J.B. Forbes, AP) http://t.co/7LU1iT1EKB"
544286591515373569,sydneysiege,@SkyNews bollox!,Live Updates: Siege in Sydney Cafe http://t.co/aNIHU5DlLj
553165669043548160,charliehebdo,"@SkyNews Don't think they were trying to change the world,revenge was there motive",The #CharlieHebdo attack suspects have reportedly fired shots while robbing a petrol station http://t.co/joSfDCybpI http://t.co/7xQIrb4vbU
